movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
786,26492,4.0,1094399419,1,1996,Action,Drama,Thriller,3445,3.15,0.99,266,223,3,141,542,52,1993,2.92,3.97,0.98,Comedy,Action,Thriller,Adventure,Drama
789,29499,4.5,1061187816,1,1990,Drama,"","",14,2.61,1.29,347,991,230,14,509,91,1985,18.92,3.45,1.19,Drama,Comedy,Romance,Thriller,Action
805,4759,3.5,1217896307,1,1996,Drama,Thriller,"",2550,3.67,0.90,376,235,288,223,832,43,1991,7.45,3.85,1.04,Thriller,Drama,Crime,Comedy,Action
809,24592,3.0,868837877,0,1996,Action,Adventure,"",297,2.90,0.97,113,656,782,92,837,63,1995,3.81,3.51,0.80,Drama,Thriller,Action,Comedy,Adventure
832,4295,3.0,989122641,0,1996,Crime,Thriller,"",3052,3.44,0.92,345,412,948,477,535,100,1989,14.44,3.52,1.09,Drama,Romance,Comedy,Thriller,War
858,23552,2.5,1392548161,0,1972,Crime,Drama,"",8996,4.35,0.86,267,"","","","",3,1986,15.59,2.50,0.87,Comedy,"","","",""
866,27899,3.0,945452343,0,1996,Crime,Drama,Romance,1371,3.73,0.93,1,150,322,6,589,22,1994,1.33,4.09,1.02,Drama,Comedy,Crime,Thriller,Romance
880,14315,1.5,1204251160,0,1996,Sci-Fi,Thriller,"",1209,2.42,1.03,671,"","","","",2,1996,0.00,4.00,1.41,Sci-Fi,Comedy,"","",""
880,24592,3.0,868837649,0,1996,Sci-Fi,Thriller,"",1209,2.42,1.03,86,707,830,9,647,48,1994,4.35,3.54,0.85,Drama,Thriller,Action,Adventure,Crime
898,21067,5.0,992405684,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,587,915,593,910,"",10,1986,15.77,3.40,1.35,Comedy,Romance,Thriller,Crime,Horror
909,18299,3.0,953879224,0,1960,Comedy,Drama,Romance,1131,4.02,0.82,920,589,900,924,595,39,1973,21.75,3.74,0.91,Drama,Romance,Crime,Thriller,Comedy
910,25825,5.0,1069170723,1,1959,Comedy,Crime,"",2410,4.09,0.86,608,194,318,293,590,50,1993,5.73,4.29,0.81,Drama,Comedy,Thriller,Romance,Crime
916,21067,5.0,992407457,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,930,41,951,296,556,39,1975,22.67,4.13,1.22,Comedy,Romance,Drama,Thriller,Crime
923,359,2.5,1090406541,0,1941,Drama,Mystery,"",3926,4.13,0.96,431,222,145,22,168,100,1990,11.51,3.77,0.78,Drama,Comedy,Thriller,Action,Romance
924,29499,5.0,969997564,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,111,34,926,608,527,100,1986,17.23,3.60,1.15,Drama,Thriller,Comedy,Action,Sci-Fi
932,4295,3.0,989080292,0,1957,Drama,Romance,"",498,3.84,0.90,461,249,440,613,356,100,1984,19.84,3.53,1.17,Comedy,Romance,Drama,Children,Musical
943,10443,4.0,1280176442,1,1947,Drama,Fantasy,Romance,416,3.80,0.78,290,224,915,916,431,100,1982,20.00,2.77,1.43,Drama,Comedy,Romance,Crime,Thriller
994,4295,5.0,989122193,1,1996,Comedy,Drama,"",1199,3.98,0.86,531,32,778,698,515,100,1988,15.17,3.59,1.09,Drama,Romance,Comedy,Thriller,Crime
1,1630,3.0,1399942068,0,1995,Adventure,Animation,Children,10759,3.91,0.89,17,150,32,720,593,10,1992,7.25,4.35,0.63,Drama,Crime,Thriller,Adventure,Mystery
11,8568,1.5,1090907986,0,1995,Comedy,Drama,Romance,3846,3.69,0.88,223,47,480,377,608,46,1990,13.60,2.89,1.03,Drama,Comedy,Thriller,Romance,Action
110,19767,3.5,1406821346,1,1995,Action,Drama,War,11637,4.04,0.97,296,745,593,912,527,10,1985,16.66,3.70,0.89,Crime,Drama,Thriller,Comedy,Romance
110,22380,4.0,1087234458,1,1995,Action,Drama,War,11637,4.04,0.97,296,593,589,318,"",10,1993,2.07,3.35,1.20,Crime,Thriller,Drama,Action,Sci-Fi
110,23627,5.0,1095270176,1,1995,Action,Drama,War,11637,4.04,0.97,670,780,475,349,150,47,1982,18.11,3.81,1.03,Drama,Thriller,Adventure,Action,Comedy
111,29931,3.5,1200240999,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,480,235,527,147,"",7,1994,0.90,3.43,0.98,Drama,Action,Sci-Fi,Thriller,Adventure
112,1974,3.0,851991792,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,25,17,32,"","",10,1995,0.52,3.20,1.03,Romance,Drama,Sci-Fi,Thriller,Mystery
145,28205,4.0,836723596,1,1995,Action,Comedy,Crime,2561,3.25,0.98,381,203,515,508,230,80,1993,2.43,3.54,1.05,Drama,Romance,Comedy,Thriller,Action
158,15240,0.5,1111474724,0,1995,Adventure,Children,"",2756,2.92,1.03,"","","","","",3,1994,1.00,2.50,0.87,"","","","",""
16,13554,3.0,848005624,0,1995,Crime,Drama,"",3846,3.81,0.85,497,370,36,25,235,80,1993,1.37,3.45,0.76,Drama,Action,Thriller,Comedy,Sci-Fi
164,1250,2.0,943285631,0,1995,Crime,Film-Noir,Mystery,978,3.48,0.84,266,597,2,207,361,72,1994,1.49,3.74,0.79,Drama,Romance,Thriller,Crime,Comedy
165,8568,2.5,1091958446,0,1995,Action,Crime,Thriller,7392,3.50,0.89,527,260,110,590,356,100,1990,12.47,2.86,1.25,Drama,Comedy,Romance,Thriller,Crime
168,8568,2.0,1091958914,0,1995,Action,Drama,Romance,2557,3.06,1.12,236,104,920,912,111,100,1989,13.57,2.77,1.25,Drama,Comedy,Romance,Thriller,Crime
173,25344,3.0,1253869673,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,442,235,316,357,36,64,1992,7.82,3.91,0.68,Drama,Thriller,Action,Crime,Comedy
185,24120,3.0,835655692,0,1995,Action,Crime,Thriller,5344,3.11,0.96,161,434,316,595,349,17,1993,1.84,3.53,0.87,Thriller,Action,Drama,Adventure,Crime
186,29260,1.5,1092627346,0,1995,Comedy,Romance,"",2425,2.89,0.99,"","","","","",2,1994,0.71,0.75,0.35,"","","","",""
19,11246,2.0,1165686437,0,1995,Comedy,"","",4501,2.62,1.16,474,11,223,111,541,73,1991,9.09,3.09,0.76,Thriller,Drama,Crime,Comedy,Action
196,9087,3.0,914978399,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,185,518,231,344,276,100,1991,11.12,2.80,1.26,Comedy,Romance,Adventure,Drama,Children
198,13896,4.0,981357750,1,1995,Action,Crime,Drama,1988,3.40,0.98,480,32,288,474,6,18,1994,1.58,3.50,0.79,Thriller,Action,Crime,Sci-Fi,Adventure
210,28702,3.0,834358083,0,1995,Western,"","",102,2.88,0.85,748,653,532,529,357,100,1992,8.93,3.80,0.85,Drama,Comedy,Romance,Crime,Thriller
216,5120,3.0,832018877,0,1995,Comedy,"","",1867,3.22,1.14,491,457,367,736,70,55,1993,2.22,3.76,0.92,Action,Thriller,Adventure,Drama,Comedy
22,1052,2.0,961900889,0,1995,Crime,Drama,Horror,2208,3.30,0.92,428,595,790,932,940,100,1971,22.20,3.72,0.87,Drama,Romance,Comedy,Thriller,Mystery
230,6237,3.0,887716141,0,1995,Drama,Thriller,"",1614,3.61,0.87,539,508,780,587,362,49,1984,18.61,4.02,0.83,Drama,Comedy,Romance,Adventure,Thriller
231,23627,2.0,1095270541,0,1994,Adventure,Comedy,"",7051,2.93,1.21,912,586,1,260,110,60,1984,17.51,3.65,1.05,Drama,Adventure,Action,Thriller,Comedy
239,20402,3.0,949531646,0,1995,Animation,Children,Comedy,701,3.02,1.05,364,588,596,1,2,97,1991,10.86,2.79,0.99,Action,Thriller,Adventure,Sci-Fi,Children
246,5087,3.0,903273564,0,1994,Documentary,"","",2288,4.06,0.95,549,99,363,556,162,8,1983,18.58,4.75,0.46,Documentary,Drama,Musical,"",""
25,10185,4.0,835260058,1,1995,Drama,Romance,"",4684,3.69,1.04,308,307,123,265,111,18,1992,4.44,3.61,1.14,Drama,Romance,Comedy,Thriller,Crime
25,8021,5.0,959934377,1,1995,Drama,Romance,"",4684,3.69,1.04,920,866,945,899,912,23,1971,22.75,4.22,1.09,Drama,Romance,Action,Crime,Sci-Fi
253,19711,5.0,1216187391,1,1994,Drama,Horror,"",6010,3.50,0.94,367,587,47,34,364,34,1993,4.15,3.49,1.16,Drama,Thriller,Action,Sci-Fi,Comedy
256,16490,1.0,945067941,0,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,513,150,302,432,194,77,1994,1.22,3.03,1.35,Comedy,Romance,Drama,Thriller,Crime
256,19963,2.5,1172997644,0,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,252,762,22,432,858,100,1991,11.55,3.23,0.62,Comedy,Drama,Romance,Thriller,Adventure
256,20402,2.0,949515421,0,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,780,480,968,924,260,24,1991,8.56,2.88,1.12,Sci-Fi,Action,Adventure,Thriller,Horror
260,5929,4.0,1053687982,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,800,858,41,457,608,25,1989,13.19,3.86,0.94,Drama,Crime,Thriller,Action,War
261,26364,4.0,1317477326,1,1994,Drama,"","",2233,3.63,0.95,296,778,262,"","",4,1995,0.82,4.00,0.71,Drama,Crime,Comedy,Thriller,Children
273,13554,3.0,848005704,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,497,370,36,25,235,83,1993,1.36,3.43,0.75,Drama,Action,Thriller,Comedy,Sci-Fi
273,9087,1.0,914974858,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,159,272,640,481,524,100,1994,3.12,3.45,1.29,Drama,Thriller,Action,Crime,Romance
276,18226,2.0,962896295,0,1994,Comedy,Romance,"",1214,2.97,0.95,788,344,450,785,104,49,1994,1.31,3.37,1.15,Comedy,Horror,Thriller,Romance,Drama
288,20402,4.0,949523847,1,1994,Action,Crime,Thriller,5165,3.24,1.18,10,292,736,648,21,49,1992,6.24,2.92,1.13,Thriller,Action,Adventure,Sci-Fi,Romance
289,28205,4.0,836723982,1,1994,Comedy,Romance,"",707,3.37,0.88,351,362,371,616,232,100,1992,6.47,3.54,1.04,Drama,Comedy,Romance,Thriller,Action
296,6916,4.0,1349350675,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,260,750,"","","",5,1985,14.36,3.70,0.97,Action,Sci-Fi,Adventure,War,Comedy
300,22339,5.0,1107308865,1,1994,Drama,"","",4445,3.68,0.82,288,36,25,141,21,59,1993,3.95,3.41,1.32,Thriller,Drama,Crime,Action,Comedy
303,9087,4.0,914971591,1,1995,Action,Thriller,Western,1485,3.06,0.94,748,329,517,163,376,73,1988,15.36,3.32,1.12,Action,Thriller,Drama,Adventure,Romance
309,1052,4.0,943556402,1,1994,Drama,"","",105,3.57,1.14,969,912,976,457,905,90,1971,21.93,3.79,0.87,Drama,Romance,Comedy,Thriller,Mystery
316,13554,3.0,848003695,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,356,457,150,"","",11,1993,2.01,3.18,0.60,Drama,Romance,Thriller,Adventure,IMAX
318,21288,5.0,1138852334,1,1994,Crime,Drama,"",13826,4.45,0.72,260,912,50,908,497,7,1979,21.35,3.93,1.69,Romance,Action,Thriller,Adventure,Mystery
319,23400,4.5,1139748236,1,1994,Comedy,Drama,Thriller,1592,3.78,0.88,6,223,555,720,608,25,1990,12.31,3.74,1.47,Crime,Thriller,Drama,Comedy,Mystery
32,18979,4.0,1225243597,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,480,590,593,920,608,22,1988,13.56,4.41,0.33,Drama,Crime,Thriller,Action,War
327,9087,1.0,914977755,0,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,231,344,276,719,585,100,1991,10.85,3.04,1.27,Comedy,Drama,Romance,Adventure,Children
329,25186,3.0,848691982,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,349,356,595,457,590,15,1993,1.79,2.93,1.44,Drama,Thriller,Romance,Adventure,IMAX
344,5120,5.0,832018372,1,1994,Comedy,"","",8273,2.98,1.11,150,592,380,296,"",5,1992,2.70,4.60,0.89,Thriller,Action,Adventure,Crime,Drama
349,25058,4.0,840018996,1,1994,Action,Crime,Drama,6309,3.64,0.81,588,590,608,318,25,21,1993,1.88,3.57,0.93,Drama,Thriller,Crime,Comedy,Adventure
355,13609,4.0,1074643347,1,1994,Children,Comedy,Fantasy,2137,2.43,0.97,531,837,586,575,8,50,1990,13.41,3.55,0.72,Children,Adventure,Comedy,Drama,Animation
356,18979,4.5,1225242674,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,223,508,805,493,16,11,1989,10.67,4.36,0.39,Drama,Crime,Comedy,War,Action
357,21411,4.0,845491654,1,1994,Comedy,Romance,"",6126,3.63,0.94,527,110,47,380,296,11,1993,1.74,3.73,0.90,Thriller,Drama,Action,War,Comedy
368,19711,4.0,1216188592,1,1994,Adventure,Comedy,Western,3756,3.39,0.89,778,223,2,25,541,45,1991,9.74,3.59,1.12,Drama,Thriller,Action,Sci-Fi,Adventure
39,25186,1.0,848692173,0,1995,Comedy,Romance,"",5741,3.42,0.98,527,539,47,161,318,42,1993,1.58,2.98,1.16,Drama,Thriller,Romance,War,Action
407,18226,5.0,962891794,1,1995,Horror,Thriller,"",384,3.14,1.13,426,799,253,110,"",11,1994,1.01,3.18,1.08,Horror,Thriller,Drama,Action,Sci-Fi
431,19963,3.0,1132312454,0,1993,Crime,Drama,"",1907,3.68,0.84,852,485,342,282,802,100,1991,10.96,3.48,0.71,Comedy,Drama,Romance,Thriller,Action
431,8314,4.0,840337323,1,1993,Crime,Drama,"",1907,3.68,0.84,474,527,539,586,225,23,1992,1.47,3.39,0.84,Drama,Thriller,Action,War,Comedy
434,19963,2.5,1132311029,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,357,539,587,10,367,53,1993,2.90,3.73,0.74,Comedy,Drama,Thriller,Romance,Action
454,2322,4.5,1094053836,1,1993,Drama,Thriller,"",5500,3.51,0.81,858,47,50,648,527,16,1992,5.71,3.50,1.10,Thriller,Drama,Mystery,Crime,War
457,19347,4.0,836908288,1,1993,Thriller,"","",10736,3.97,0.78,593,316,329,349,"",10,1993,1.49,3.30,0.95,Action,Sci-Fi,Thriller,Adventure,Crime
457,2322,4.0,1094053676,1,1993,Thriller,"","",10736,3.97,0.78,356,296,348,"","",5,1994,0.45,3.40,0.89,Comedy,Drama,Romance,Thriller,Crime
466,11246,2.5,1165687750,0,1993,Action,Comedy,War,2919,2.91,1.02,555,904,953,497,16,100,1989,13.71,3.14,0.83,Drama,Thriller,Romance,Crime,Comedy
466,16490,1.0,945069765,0,1993,Action,Comedy,War,2919,2.91,1.02,459,733,380,736,10,100,1994,1.29,2.80,1.29,Drama,Comedy,Thriller,Romance,Adventure
467,18450,4.0,945272478,1,1995,Comedy,"","",174,3.44,1.23,648,780,494,292,349,46,1994,1.35,3.93,0.83,Thriller,Drama,Action,Crime,Romance
48,4244,2.5,1108763662,0,1995,Animation,Children,Drama,2834,2.94,1.06,543,485,163,784,151,100,1989,14.93,3.42,0.82,Drama,Action,Thriller,Comedy,Adventure
480,23765,5.0,847802044,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,292,329,316,356,595,17,1993,1.79,4.06,0.83,Adventure,Drama,Comedy,Thriller,Action
480,26205,3.0,839961525,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,161,457,593,590,296,12,1993,2.09,3.50,0.67,Thriller,Drama,Crime,Horror,Adventure
480,4512,4.0,838899255,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,110,410,356,253,593,14,1992,1.98,3.79,0.97,Action,Comedy,Thriller,Crime,Romance
494,18450,4.0,945272315,1,1996,Action,Adventure,Thriller,2592,3.37,0.92,292,349,457,998,224,43,1994,1.33,3.93,0.86,Drama,Thriller,Crime,Action,Romance
497,24330,3.5,1356771240,1,1993,Comedy,Romance,"",3047,3.88,0.91,110,541,593,778,293,30,1989,14.53,3.58,0.74,Comedy,Thriller,Drama,Crime,Adventure
497,3338,3.0,834332945,0,1993,Comedy,Romance,"",3047,3.88,0.91,616,586,587,552,736,100,1994,2.86,3.16,0.77,Drama,Comedy,Romance,Adventure,Action
5,15438,3.0,855066510,0,1995,Comedy,"","",2629,3.06,0.98,112,7,1,32,648,12,1995,0.51,3.50,1.17,Adventure,Comedy,Action,Thriller,Mystery
50,19163,5.0,1225671565,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,588,32,110,318,480,6,1993,1.17,4.33,0.61,Thriller,Drama,Action,Sci-Fi,Adventure
500,25344,3.5,1253869299,1,1993,Comedy,Drama,"",7349,3.39,0.96,161,165,344,597,541,49,1991,8.54,4.03,0.70,Drama,Thriller,Crime,Action,Adventure
508,11335,4.0,1361300551,1,1993,Drama,"","",4185,3.83,0.87,318,16,110,457,733,10,1992,7.24,4.60,0.81,Drama,Action,Thriller,Adventure,Crime
527,20650,5.0,947683038,1,1993,Drama,War,"",11017,4.30,0.83,367,316,446,919,50,9,1984,18.72,4.00,0.87,Action,Adventure,Sci-Fi,Fantasy,Crime
529,8568,3.5,1090907302,1,1993,Drama,"","",2358,3.83,0.82,246,923,"","","",5,1983,23.84,2.70,1.48,Mystery,Documentary,Drama,"",""
531,9034,3.0,1140305874,0,1993,Children,Drama,"",1660,3.49,0.96,80,337,83,927,920,100,1988,15.42,3.09,0.68,Drama,Romance,Comedy,Thriller,Musical
534,11246,4.0,1166093861,1,1993,Drama,Romance,"",1047,3.88,0.91,41,307,535,194,898,100,1988,16.00,3.00,0.86,Drama,Romance,Comedy,Mystery,Crime
544,23627,2.5,1100380707,0,1993,Action,Crime,"",482,2.94,0.85,25,316,991,608,905,91,1985,17.34,3.39,1.05,Drama,Adventure,Action,Thriller,Comedy
552,8314,3.0,840337261,0,1993,Action,Adventure,Comedy,2769,3.22,0.92,474,527,539,586,225,21,1992,1.50,3.43,0.87,Drama,Thriller,Action,War,Comedy
553,19963,4.5,1176972443,1,1993,Action,Drama,Western,3208,3.68,0.92,50,468,193,313,316,100,1990,12.96,3.17,0.61,Comedy,Drama,Romance,Adventure,Action
555,19963,3.5,1132311836,1,1993,Crime,Thriller,"",3312,3.80,0.90,151,923,920,653,778,97,1991,11.13,3.49,0.74,Comedy,Drama,Romance,Thriller,Action
555,5929,4.0,1054034016,1,1993,Crime,Thriller,"",3312,3.80,0.90,924,541,260,800,858,28,1987,13.31,3.91,0.90,Drama,Thriller,Crime,Action,Sci-Fi
574,2099,4.0,1098569380,1,1994,Comedy,Drama,"",291,3.35,1.00,801,15,351,595,524,100,1992,8.02,3.60,0.59,Comedy,Action,Drama,Thriller,Romance
586,13609,4.0,1074643109,1,1990,Children,Comedy,"",6155,3.09,1.00,575,8,577,569,317,46,1990,13.95,3.53,0.73,Children,Adventure,Comedy,Animation,Drama
586,25058,1.0,840019300,0,1990,Children,Comedy,"",6155,3.09,1.00,21,34,110,349,588,38,1993,1.57,3.24,1.02,Drama,Thriller,Crime,Comedy,Adventure
586,28205,4.0,836723083,1,1990,Children,Comedy,"",6155,3.09,1.00,105,587,48,597,357,66,1993,2.61,3.45,1.08,Drama,Romance,Comedy,Thriller,Action
589,25344,4.5,1253867418,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,590,16,337,733,493,26,1990,11.34,4.35,0.58,Drama,Crime,Action,Thriller,Adventure
590,1630,3.5,1400033764,1,1990,Adventure,Drama,Western,9497,3.72,0.97,551,928,47,919,110,17,1986,18.65,4.00,1.00,Drama,Thriller,Mystery,Crime,Adventure
592,21288,3.5,1138854548,1,1989,Action,Crime,Thriller,10028,3.40,0.84,480,356,296,994,306,47,1967,24.99,4.29,0.80,Romance,Comedy,Thriller,Drama,Mystery
592,28702,4.0,834356754,1,1989,Action,Crime,Thriller,10028,3.40,0.84,296,"","","","",2,1994,0.00,4.00,1.41,Thriller,Crime,Drama,Comedy,""
593,3338,3.0,834332171,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,161,339,329,150,62,50,1994,1.48,3.04,0.92,Drama,Adventure,Comedy,Romance,Action
593,6916,3.5,1349350681,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,260,750,"","",6,1986,13.32,3.75,0.88,Comedy,Action,Sci-Fi,Thriller,Adventure
597,24050,4.0,843080702,1,1990,Comedy,Romance,"",7314,3.41,0.98,539,590,"","","",4,1993,2.16,3.00,1.41,Drama,Romance,Adventure,Western,Comedy
60,19259,2.0,1284266820,0,1995,Adventure,Children,Fantasy,1376,3.09,1.03,"","","","","",3,1984,17.32,1.67,0.58,"","","","",""
60,24985,2.0,1245716537,0,1995,Adventure,Children,Fantasy,1376,3.09,1.03,441,"","","","",2,1994,2.12,3.00,2.12,Comedy,"","","",""
608,13554,3.0,848005704,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,497,370,36,25,235,84,1993,1.35,3.43,0.75,Drama,Action,Thriller,Comedy,Sci-Fi
62,16836,4.0,857569143,1,1995,Drama,"","",4221,3.70,1.00,25,17,"","","",4,1995,0.50,4.00,1.15,Romance,Drama,"","",""
647,9087,4.0,914973761,1,1996,Action,Crime,Drama,1719,3.57,0.84,16,293,508,281,802,100,1990,11.64,3.54,1.22,Drama,Action,Thriller,Adventure,Crime
648,2099,4.0,1089310058,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,344,608,32,1,380,44,1990,10.57,3.66,0.96,Drama,Thriller,Comedy,Adventure,Crime
653,22339,1.0,1107309095,0,1996,Action,Adventure,Fantasy,3148,3.22,0.97,104,553,353,494,337,89,1992,7.23,3.35,1.39,Drama,Thriller,Action,Comedy,Crime
680,9034,3.5,1267325552,1,1965,Drama,Mystery,Romance,269,3.49,1.17,253,953,683,452,764,100,1982,19.94,3.04,0.72,Drama,Romance,Comedy,Thriller,Crime
7,476,4.0,994599001,1,1995,Comedy,Romance,"",2812,3.36,0.96,339,597,11,380,377,13,1988,15.40,3.92,0.64,Romance,Comedy,Thriller,Action,Drama
70,13896,3.0,981357528,0,1996,Action,Comedy,Horror,2831,3.24,1.08,288,474,6,457,608,11,1994,1.58,3.73,0.79,Thriller,Crime,Action,Horror,Drama
715,9034,4.0,1053800728,1,1995,Drama,Romance,"",129,3.53,1.02,968,492,261,748,998,100,1987,16.38,3.12,0.69,Drama,Romance,Comedy,Musical,Thriller
748,2099,4.0,1097018438,1,1996,Action,Sci-Fi,Thriller,1158,3.10,0.95,198,70,802,762,653,77,1991,8.78,3.76,0.82,Drama,Thriller,Comedy,Action,Adventure
76,15913,1.0,853601151,0,1995,Action,Sci-Fi,Thriller,741,3.06,1.00,612,609,798,653,61,67,1994,1.48,3.67,1.17,Thriller,Drama,Action,Comedy,Adventure
780,12704,3.5,1378468142,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,457,589,150,1,110,15,1991,5.30,4.23,0.59,Thriller,Drama,Crime,Action,Comedy
837,7332,3.0,868316994,0,1996,Children,Comedy,Fantasy,1166,3.38,1.00,107,783,832,858,708,15,1993,7.58,4.00,1.41,Adventure,Action,Thriller,Drama,Sci-Fi
858,21794,5.0,1389707088,1,1972,Crime,Drama,"",8996,4.35,0.86,318,382,849,"","",4,1994,1.26,3.62,1.03,Thriller,Drama,Action,Sci-Fi,Romance
858,22339,4.5,1107308760,1,1972,Crime,Drama,"",8996,4.35,0.86,733,329,736,50,595,38,1993,3.28,3.62,1.27,Thriller,Action,Adventure,Drama,Crime
858,29260,4.0,1092627568,1,1972,Crime,Drama,"",8996,4.35,0.86,597,733,329,50,316,36,1993,3.31,3.17,1.12,Thriller,Action,Adventure,Comedy,Crime
903,9034,3.0,1140305923,0,1958,Drama,Mystery,Romance,3051,4.13,0.81,947,951,969,80,337,100,1986,17.29,3.10,0.68,Romance,Drama,Comedy,Thriller,Musical
910,19963,3.0,1172991858,0,1959,Comedy,Crime,"",2410,4.09,0.86,762,22,432,858,648,100,1991,11.08,3.33,0.63,Comedy,Drama,Romance,Thriller,Adventure
910,29931,4.5,1200285134,1,1959,Comedy,Crime,"",2410,4.09,0.86,260,589,1,380,555,30,1993,4.63,3.30,1.41,Action,Thriller,Drama,Adventure,Crime
911,3221,3.5,1372831349,1,1963,Comedy,Crime,Mystery,936,4.10,0.75,800,296,745,50,608,27,1969,24.85,3.67,0.78,Drama,Comedy,Thriller,Mystery,Romance
911,5392,4.5,1088695700,1,1963,Comedy,Crime,Mystery,936,4.10,0.75,608,52,151,58,594,7,1986,21.75,3.64,0.38,Drama,Romance,Comedy,War,Action
913,21288,5.0,1138853528,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,953,919,923,928,527,31,1966,24.12,4.19,0.90,Romance,Comedy,Drama,Thriller,Adventure
916,20202,4.5,1233439172,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,955,940,123,928,951,53,1973,23.11,3.25,1.53,Drama,Thriller,Romance,Comedy,Crime
920,8021,5.0,959934335,1,1939,Drama,Romance,War,3103,3.82,1.10,866,945,899,912,329,22,1973,22.12,4.18,1.10,Drama,Action,Romance,Crime,Sci-Fi
940,9087,2.0,967596938,0,1938,Action,Adventure,Romance,841,3.88,0.92,943,596,938,222,806,100,1990,13.17,2.68,1.20,Drama,Thriller,Romance,Crime,Comedy
95,22339,0.5,1107308837,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,141,21,454,539,161,54,1993,4.10,3.42,1.30,Thriller,Drama,Comedy,Action,Adventure
953,12672,5.0,949716960,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,213,468,838,11,928,62,1980,20.24,3.94,0.79,Drama,Thriller,Comedy,Romance,Children
968,9087,3.0,914978399,0,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,185,518,231,344,276,100,1991,10.88,2.83,1.29,Comedy,Romance,Drama,Adventure,Children
986,9034,3.0,1140309980,0,1996,Adventure,Children,"",616,3.50,0.97,160,233,913,947,951,100,1985,18.33,3.09,0.70,Romance,Drama,Comedy,Thriller,Musical
147,14228,5.0,867873392,1,1995,Drama,"","",921,3.57,0.95,535,515,541,531,296,73,1994,3.50,4.10,0.84,Drama,Comedy,Romance,Crime,Thriller
150,9205,4.0,840143095,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,590,"","","","",2,1992,2.83,3.00,2.83,Adventure,Western,Drama,"",""
152,16874,5.0,857712702,1,1995,Drama,Horror,"",160,3.15,1.14,716,633,892,685,881,66,1995,3.45,4.56,0.84,Drama,Comedy,Crime,Romance,Thriller
153,13339,1.0,835600914,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,150,380,296,"","",5,1992,2.70,3.20,2.05,Thriller,Adventure,Drama,Comedy,Action
158,7955,3.0,840084237,0,1995,Adventure,Children,"",2756,2.92,1.03,151,509,293,17,337,75,1993,1.46,3.44,1.02,Drama,Thriller,Romance,Comedy,Action
163,6141,4.0,1077058955,1,1995,Action,Romance,Western,3058,3.44,0.94,661,597,520,454,150,19,1987,16.49,3.74,0.56,Drama,Romance,Comedy,Thriller,Adventure
164,9305,3.0,1045774749,0,1995,Crime,Film-Noir,Mystery,978,3.48,0.84,202,555,123,247,541,36,1988,15.38,2.78,1.53,Drama,Thriller,Romance,Crime,Sci-Fi
216,3282,4.0,1278128525,1,1995,Comedy,"","",1867,3.22,1.14,785,750,520,474,10,15,1992,7.98,4.93,0.18,Thriller,Comedy,Crime,Action,Drama
